# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	62556
#@/user_id	3341f95e-2102-4b54-a91e-f7eb6dfaf9d9
na yi hang 	那一行	c=1 d=1 t=32637
na yi ju 	那一句	c=1 d=1 t=15377
na yi kuai er 	拿一塊兒	c=1 d=1 t=14098
na yi xia 	拿一下	c=1 d=1 t=43513
na zan 	那咱	c=1 d=1 t=22370
na zhe 	拿着	c=2 d=1 t=44545
na zhe jiu 	拿着就	c=1 d=1 t=7595
na zhong 	那種	c=22 d=1 t=60712
na zou 	拿走	c=2 d=1.00002 t=55346
nai 	奶	c=2 d=1.63128 t=15664
nai ke 	耐克	c=1 d=1 t=31505
nai mo 	奶沫	c=1 d=1 t=11526
nai shai 	耐曬	c=1 d=1 t=2085
nai xin 	耐心	c=1 d=1 t=23923
nai yong 	耐用	c=1 d=1 t=13153
nan 	南	c=3 d=1 t=50990
nan 	男	c=2 d=1 t=8408
nan 	難	c=10 d=1.03388 t=57630
nan chi 	難吃	c=1 d=1 t=49035
nan dao 	難道	c=3 d=1.70822 t=35955
nan de 	男的	c=3 d=1.94649 t=10193
nan fang ren 	南方人	c=1 d=1 t=15960
nan gao 	難搞	c=1 d=1 t=49583
nan kan 	難堪	c=1 d=1 t=21229
nan kan 	難看	c=1 d=1 t=5856
nan luo gu xiang le 	男鑼鼓響了	c=1 d=1 t=4312
nan men 	南門	c=1 d=1 t=31526
nan ren 	男人	c=1 d=1 t=9636
nan shou 	難受	c=6 d=1 t=60229
nan ti 	難題	c=1 d=1 t=54389
nan wei 	難爲	c=1 d=1 t=28650
nan yi 	難以	c=1 d=1 t=51435
nan yong 	男用	c=2 d=1.99501 t=24547
nang 	囊	c=18 d=1.00058 t=53951
nang bian 	囊變	c=2 d=1 t=52325
nang jiu 	囊就	c=1 d=1 t=29794
nang lo 	囊咯	c=3 d=1.00016 t=36737
nang ni 	囊你	c=8 d=1 t=49147
nang wo 	囊我	c=3 d=1 t=30618
nang zhong 	囊腫	c=1 d=1 t=4350
nao 	撓	c=1 d=1 t=22302
nao 	腦	c=2 d=1 t=44205
nao 	鬧	c=19 d=1 t=60185
nao bu 	腦部	c=2 d=1.00086 t=4366
nao can 	腦殘	c=1 d=1 t=13195
nao ge 	鬧個	c=1 d=1 t=9209
nao hai li 	腦海裏	c=1 d=1 t=10285
nao hua 	腦花	c=1 d=1 t=28922
nao jin 	腦筋	c=1 d=1 t=47582
nao kuo 	腦闊	c=2 d=1 t=56088
nao ning 	腦寧	c=1 d=1 t=30137
nao wo 	鬧我	c=1 d=1 t=1406
nao zhe 	鬧着	c=1 d=1 t=26918
nao zi 	腦子	c=5 d=1.00158 t=24793
nao zi jia gong chang 	腦子加工廠	c=1 d=1 t=7169
nao zi zhong 	腦子中	c=1 d=1 t=23964
ne 	呢	c=238 d=2.49172 t=62520
ne ge 	呢個	c=0 d=0.1 t=17795
nei 	內	c=8 d=1.00002 t=45200
nei bu 	內部	c=5 d=1 t=43847
nei cun 	內存	c=37 d=1.00134 t=62099
nei cun tiao 	內存條	c=1 d=1 t=35613
nei dan 	內膽	c=1 d=1 t=3337
nei gou 	內夠	c=1 d=1 t=56647
nei ku 	內褲	c=5 d=3.37377 t=2426
nei rong 	內容	c=67 d=4.15977 t=62327
nei tui 	內推	c=6 d=2.63828 t=49996
nei wang 	內網	c=11 d=1.97045 t=57750
nei xin 	內心	c=2 d=1 t=57996
nei zang 	內臟	c=2 d=1 t=30089
nei zhi 	內置	c=1 d=1 t=11184
nen 	嫩	c=4 d=1 t=37491
neng 	能	c=186 d=2.91068 t=61801
neng bi 	能比	c=0 d=0.1 t=18841
neng bu neng 	能不能	c=17 d=1.9109 t=62469
neng bu neng yong shang 	能不能用上	c=1 d=1 t=8308
neng chi 	能吃	c=2 d=1 t=58608
neng chi dian er 	能吃點兒	c=1 d=1 t=22290
neng da 	能打	c=1 d=1 t=57886
neng dao 	能到	c=1 d=1 t=37596
neng gai 	能改	c=1 d=1 t=13735
neng gou 	能夠	c=3 d=1.00063 t=40192
neng hao 	能耗	c=2 d=1.97531 t=4920
neng hua 	能花	c=1 d=1 t=11676
neng jie chu 	能接觸	c=1 d=1 t=11428
neng kan dao 	能看到	c=1 d=0.1 t=26038
neng lai 	能來	c=1 d=1 t=51860
neng li 	能力	c=4 d=1.84366 t=49917
neng li zhi nei 	能力之內	c=1 d=1 t=43097
neng mai 	能賣	c=0 d=0.1 t=33901
neng mai de 	能賣的	c=1 d=1 t=33902
neng nai 	能耐	c=1 d=1 t=9631
neng pao 	能跑	c=1 d=1 t=19585
neng shi 	能使	c=1 d=1 t=42637
neng shou 	能手	c=0 d=0.1 t=56919
neng shou dao ma 	能手倒馬	c=1 d=1 t=43546
neng shuo 	能說	c=1 d=0.100049 t=22313
neng ting dao 	能聽到	c=1 d=1 t=7062
neng xing 	能行	c=1 d=0.1 t=44452
neng xing ma 	能行嗎	c=1 d=1 t=44453
neng yong 	能用	c=7 d=1.01526 t=45171
neng yong jiu xing 	能用就行	c=1 d=1 t=44796
neng yong ma 	能用嗎	c=1 d=1 t=15387
neng you 	能有	c=5 d=1 t=46468
neng yuan 	能源	c=0 d=0.1 t=28139
neng zai 	能在	c=2 d=1 t=39815
neng zai yi qi 	能在一起	c=1 d=1 t=21161
neng zou 	能走	c=1 d=1 t=9521
neng zou le 	能走了	c=1 d=1 t=54092
neng zuo 	能做	c=1 d=0.1 t=47549
neng zuo wei 	能座位	c=1 d=1 t=12224
ni 	你	c=917 d=3.68754 t=62551
ni 	匿	c=1 d=1 t=15679
ni 	尼	c=0 d=0.1 t=27393
ni 	泥	c=1 d=1 t=49390
ni ba 	你把	c=1 d=1 t=3394
ni ba 	你爸	c=1 d=1 t=55070
ni bei 	你唄	c=1 d=1 t=44585
ni bie qu 	你別去	c=1 d=1 t=11166
ni bie shuo hua 	你別說話	c=1 d=1 t=5462
ni bu shi 	你不是	c=4 d=1 t=48474
ni bu zhi dao 	你不知道	c=1 d=1 t=19927
ni cai 	你才	c=1 d=1 t=46950
ni chi dian er 	你吃點兒	c=1 d=1 t=4142
ni chi sha ya 	你吃啥呀	c=1 d=1 t=9884
ni cuo le 	你錯了	c=1 d=1 t=32225
ni dao na er 	你到哪兒	c=1 d=1 t=18529
ni de 	你的	c=15 d=1.00017 t=58601
ni dei 	你得	c=3 d=1 t=40644
ni duo hui er 	你多會兒	c=2 d=1 t=8838
ni fu ze 	你負責	c=1 d=1 t=13613
ni gai 	你該	c=0 d=0.1 t=19958
ni gai qu 	你該去	c=1 d=1 t=19959
ni gan 	你敢	c=1 d=1 t=9886
ni ge 	你個	c=1 d=1 t=59481
ni gei 	你給	c=2 d=0.1 t=37174
ni gei ta 	你給他	c=1 d=1 t=34758
ni gei wo 	你給我	c=4 d=1 t=54490
ni gen ta shuo 	你跟他說	c=1 d=1 t=43553
ni guo 	尼國	c=0 d=0.1 t=40559
ni guo lai lo 	尼國來咯	c=1 d=1 t=40560
ni guo lai yao duo jiu 	你過來要多久	c=1 d=1 t=2867
ni guo sheng ri 	你過生日	c=1 d=1 t=26135
ni hai 	你還	c=2 d=1 t=59724
ni hai mei 	你還沒	c=1 d=1 t=18719
ni hai neng 	你還能	c=1 d=1 t=7534
ni hai shi 	你還是	c=1 d=1 t=25556
ni hao 	你好	c=4 d=1 t=45887
ni hao hao 	你好好	c=1 d=1 t=29457
ni he 	擬合	c=0 d=0.1 t=3700
ni hen 	你很	c=0 d=0.1 t=8441
ni hen bang 	你很棒	c=1 d=1 t=18070
ni hen bang bang 	你很幫幫	c=2 d=1 t=16531
ni hui 	你會	c=2 d=1 t=55111
ni hui zen me yang 	你會怎麼樣	c=1 d=1 t=9438
ni ji dian 	你幾點	c=1 d=1 t=60695
ni ji xu 	你繼續	c=1 d=1 t=14478
ni jia 	你家	c=3 d=1 t=36510
ni jiu 	你就	c=5 d=1.2466 t=31573
ni jiu bu neng lai le 	你就不能來了	c=1 d=1 t=5449
ni jiu kuo yi 	你就闊以	c=1 d=1 t=25886
ni jiu shuo 	你就說	c=1 d=1 t=14572
ni jiu zai 	你就在	c=1 d=1 t=20084
ni jue ding 	你決定	c=2 d=1 t=50537
ni kan 	你看	c=6 d=1 t=55449
ni kan de 	你看的	c=2 d=1 t=23428
ni kan hao 	你看好	c=1 d=1 t=28145
ni kan kan 	你看看	c=5 d=1 t=58307
ni kan ni 	你看你	c=1 d=1 t=12457
ni kan wo 	你看我	c=1 d=1 t=7164
ni kan xia 	你看下	c=4 d=1 t=51226
ni kan zhe ban ba 	你看着辦吧	c=1 d=1 t=44147
ni ke neng 	你可能	c=3 d=1 t=49316
ni ke neng shuo de 	你可能說的	c=1 d=1 t=8229
ni ke shi 	你可是	c=1 d=1 t=2358
ni ke yi 	你可以	c=5 d=1 t=54843
ni kuo yi 	你闊以	c=11 d=1.00104 t=50318
ni lai 	你來	c=1 d=1 t=21236
ni lai le 	你來了	c=1 d=1 t=26412
ni lai shuo 	你來說	c=1 d=1 t=49033
ni le 	膩了	c=1 d=1 t=50909
ni lia 	你倆	c=1 d=1 t=32246
ni liao jie 	你瞭解	c=1 d=1 t=12393
ni ma ma 	你媽媽	c=1 d=1 t=35898
ni man man lai 	你慢慢來	c=1 d=1 t=2777
ni mei you 	你沒有	c=3 d=1 t=40703
ni men 	你們	c=61 d=1.08527 t=61679
ni men de 	你們的	c=1 d=1 t=10503
ni men lia 	你們倆	c=1 d=1 t=13454
ni men su she 	你們宿舍	c=1 d=1 t=7556
ni men zhe 	你們這	c=1 d=1 t=58535
ni ming 	匿名	c=1 d=1 t=54602
ni neng 	你能	c=3 d=1 t=50000
ni qu 	你去	c=2 d=1 t=58404
ni qu le 	你去了	c=1 d=1 t=4748
ni que ding 	你確定	c=1 d=1 t=43547
ni shi 	你是	c=8 d=1.52994 t=48113
ni shi bu shi 	你是不是	c=7 d=1 t=60955
ni shi bu shi sha 	你是不是傻	c=1 d=1 t=4986
ni shi ge 	你是個	c=1 d=1 t=9635
ni shi lai bang mang 	你是來幫忙	c=1 d=1 t=10134
ni shi shi 	你試試	c=1 d=1 t=28810
ni shi zai 	你是在	c=2 d=1 t=25838
ni shou dao 	你收到	c=1 d=1 t=11551
ni shuo 	你說	c=19 d=1.59157 t=56216
ni shuo ba 	你說吧	c=1 d=1 t=2276
ni shuo dao 	你說到	c=1 d=1 t=39177
ni shuo de 	你說的	c=1 d=0.1 t=62406
ni shuo de shi 	你說的是	c=1 d=1 t=62407
ni shuo dui le me 	你說對了麼	c=1 d=1 t=38776
ni shuo le 	你說了	c=1 d=1 t=15144
ni shuo sha 	你說啥	c=1 d=1 t=51512
ni shuo sha dou dui 	你說啥都對	c=1 d=1 t=1405
ni wei shen me 	你爲什麼	c=1 d=1 t=25740
ni wen wo 	你問我	c=1 d=1 t=58510
ni wen yi xia 	你問一下	c=1 d=1 t=14745
ni xian zai 	你現在	c=1 d=1 t=996
ni xiang 	你想	c=1 d=0.1 t=59233
ni xiang chi 	你想吃	c=1 d=1 t=16395
ni xiang yao 	你想要	c=1 d=1 t=25481
ni xiang yao de 	你想要的	c=1 d=1 t=16461
ni xiu gai 	你修改	c=1 d=1 t=32635
ni xu yao 	你需要	c=2 d=1 t=46075
ni yao 	你要	c=8 d=1.11648 t=55880
ni yao lai 	你要來	c=1 d=1 t=36257
ni ye 	你也	c=3 d=1 t=56784
ni ye shi 	你也是	c=1 d=1 t=21661
ni ye yao 	你也要	c=1 d=1 t=59225
ni ye yao qu 	你也要去	c=1 d=1 t=28897
ni yi ge 	你一個	c=1 d=1 t=13935
ni yi wei 	你以爲	c=1 d=1 t=11110
ni yong 	你用	c=1 d=1 t=44903
ni yong de 	你用的	c=1 d=1 t=7576
ni you 	你有	c=3 d=1 t=23083
ni you dian nao ma 	你有電腦嗎	c=1 d=1 t=18714
ni you kong 	你有空	c=1 d=1 t=17573
ni you mei you 	你有沒有	c=1 d=1 t=11820
ni za you 	你咋有	c=1 d=1 t=4413
ni za zhi dao 	你咋知道	c=1 d=1 t=1186
ni zai 	你在	c=9 d=1 t=30492
ni zai gong zuo 	你在工作	c=1 d=1 t=9564
ni zai na er 	你在哪兒	c=2 d=1 t=9815
ni zai zuo shen me 	你在做什麼	c=2 d=1.99005 t=13666
ni zai zuo shen me ne 	你在做什麼呢	c=2 d=1.94649 t=12310
ni zen me le 	你怎麼了	c=1 d=1 t=11587
ni zhe 	你這	c=3 d=1 t=46159
ni zhe 	逆着	c=1 d=1 t=31905
ni zhe bian 	你這邊	c=3 d=1 t=46223
ni zhe ge 	你這個	c=3 d=1 t=50132
ni zhe shi 	你這是	c=4 d=1 t=60759
ni zhe shi yao 	你這是要	c=1 d=1 t=4039
ni zhun bei 	你準備	c=1 d=1 t=45595
ni zi ji 	你自己	c=3 d=1 t=27009
ni zou 	你走	c=1 d=1 t=4987
ni zuo 	你做	c=2 d=1 t=32419
nian 	唸	c=3 d=1.01117 t=19347
nian 	年	c=47 d=3.23358 t=61938
nian di 	年底	c=4 d=0.1 t=60152
nian di le 	年底了	c=1 d=1 t=60153
nian fei 	年費	c=1 d=1 t=8595
nian fu 	年付	c=2 d=1 t=57590
nian ji qing qing 	年紀輕輕	c=1 d=1 t=17654
nian le 	唸了	c=1 d=1 t=51488
nian ling 	年齡	c=2 d=1.99005 t=21345
nian nao 	年鬧	c=1 d=1 t=46013
nian qing ren 	年輕人	c=2 d=1 t=44200
nian tie 	粘貼	c=2 d=1.99501 t=575
nian wan 	唸完	c=1 d=1 t=29628
nian xian 	年限	c=1 d=1 t=36743
nian xiang 	念想	c=1 d=1 t=9404
nian yi hou 	年以後	c=1 d=1 t=36889
nian zhong 	年終	c=1 d=1 t=9390
nian zhong jiang 	年終獎	c=1 d=1 t=4812
nian zou 	攆走	c=1 d=1 t=51904
nian zu 	年租	c=1 d=1 t=40900
niao 	尿	c=1 d=1 t=17423
niao ge 	鳥哥	c=3 d=1.79453 t=62080
niao niao 	尿尿	c=1 d=1 t=51215
niao xing 	尿性	c=1 d=1 t=56314
nie 	捏	c=3 d=2.95072 t=19435
nin 	您	c=3 d=1 t=47711
ning gu 	凝固	c=1 d=1 t=37673
ning jing 	寧靜	c=1 d=1 t=58184
ning ning 	寧寧	c=1 d=1 t=48013
ning yuan 	寧願	c=1 d=1 t=21720
niu 	牛	c=5 d=1.98511 t=56623
niu bi 	牛逼	c=13 d=1.97621 t=61828
niu dun 	牛頓	c=1 d=1 t=15600
niu nai 	牛奶	c=3 d=1 t=60043
niu pi 	牛皮	c=4 d=1.1415 t=60758
niu rou 	牛肉	c=2 d=1 t=11979
niu wa 	牛蛙	c=4 d=1.00468 t=28867
niu zha tang 	牛扎糖	c=2 d=1 t=4610
nong 	弄	c=19 d=0.1 t=59770
nong cheng 	弄成	c=1 d=1 t=28667
nong chu lai 	弄出來	c=1 d=1 t=34483
nong cun 	農村	c=2 d=1 t=60119
nong de 	弄得	c=0 d=0.1 t=48159
nong de wo 	弄得我	c=1 d=1 t=48160
nong ge 	弄個	c=3 d=1 t=53192
nong guo 	弄過	c=0 d=0.1 t=4436
nong guo qu 	弄過去	c=1 d=1 t=4437
nong hui er 	弄會兒	c=1 d=1 t=45916
nong jin lai 	弄進來	c=1 d=1 t=59771
nong kai 	弄開	c=1 d=1 t=38674
nong mei da yan 	濃眉大眼	c=1 d=1 t=40890
nong nong 	弄弄	c=1 d=1 t=23542
nong qi 	農企	c=1 d=1 t=58333
nong shang 	弄傷	c=1 d=1 t=1122
nong wan le 	弄完了	c=1 d=1 t=22021
nong yao 	農藥	c=3 d=1.77492 t=51361
nong ye 	農業	c=0 d=0.1 t=18610
nong ye da xue 	農業大學	c=0 d=0.1 t=615
nong yu 	濃郁	c=0 d=0.1 t=5361
nong yu xin xiang 	濃郁馨香	c=1 d=1 t=5362
nu 	怒	c=1 d=1 t=38437
nu li 	努力	c=21 d=1 t=48458
nu li dian er 	努力點兒	c=1 d=1 t=12752
nuan qi 	暖氣	c=1 d=1 t=50495
nuan xin 	暖心	c=1 d=1 t=56242
nuo ji ya 	諾基亞	c=1 d=1 t=9288
nv 	女	c=3 d=1 t=58175
nv da xue sheng 	女大學生	c=1 d=1 t=8396
nv de 	女的	c=4 d=1 t=19825
nv hai 	女孩	c=0 d=0.1 t=38607
nv hai er 	女孩兒	c=1 d=1 t=21897
nv hai zi 	女孩子	c=2 d=1 t=55186
nv peng you 	女朋友	c=5 d=1 t=51762
nv sheng 	女生	c=2 d=1 t=35602
nv sheng 	女聲	c=1 d=1 t=48249
nv wang 	女王	c=1 d=1 t=4380
nv zhu jiao 	女主角	c=1 d=1 t=17943
o 	哦	c=76 d=1.36059 t=59682
o e 	哦額	c=1 d=1 t=46621
o wo men 	哦我們	c=1 d=1 t=26198
ou 	歐	c=2 d=1.00616 t=3894
ou bao 	歐包	c=1 d=1 t=3488
ou er 	偶爾	c=3 d=1.00001 t=55131
ou er yong 	偶爾用	c=1 d=1 t=2252
ou guan 	歐冠	c=0 d=0.1 t=54177
ou he 	耦合	c=1 d=1 t=17341
ou lu 	歐陸	c=2 d=0.1 t=24146
ou wen 	歐文	c=1 d=1 t=23352
ou yuan 	歐元	c=2 d=1.81873 t=50402
pa 	怕	c=17 d=1 t=60560
pa 	爬	c=5 d=1 t=53980
pa bu shi 	怕不是	c=1 d=1 t=28930
pa chong 	爬蟲	c=6 d=1 t=48783
pa da 	啪噠	c=1 d=1 t=50193
pa le 	怕了	c=7 d=1 t=61742
pa le pa le 	怕了怕了	c=2 d=1 t=8663
pa qu 	爬取	c=3 d=2.65493 t=44975
pa sha 	怕啥	c=1 d=1 t=17384
pa shi 	怕是	c=1 d=1 t=55753
pa si 	帕斯	c=2 d=1 t=54098
pai 	拍	c=12 d=1 t=56682
pai 	排	c=4 d=0.1 t=34983
pai 	派	c=1 d=1 t=18391
pai 	牌	c=2 d=1.08168 t=35486
pai ban 	排版	c=13 d=1 t=44319
pai bu hao 	排不好	c=1 d=1 t=34984
pai cha 	排查	c=2 d=1.0009 t=54429
pai cha xia 	排查下	c=1 d=1 t=53487
pai de 	拍的	c=2 d=1.0115 t=58756
pai dui 	排隊	c=8 d=1 t=55739
pai ge 	拍個	c=3 d=1 t=58094
pai le 	拍了	c=2 d=1 t=53841
pai ming 	排名	c=3 d=1 t=54221
pai nao dai 	拍腦袋	c=1 d=1 t=20494
pai pian zi 	拍片子	c=2 d=1.54064 t=14035
pai qi 	排期	c=2 d=1 t=46517
pai ren xiang 	拍人像	c=1 d=1 t=5914
pai song 	派送	c=1 d=1 t=59864
pai wan le 	拍完了	c=1 d=1 t=30756
pai xu 	排序	c=1 d=1 t=50154
pai zhao 	拍照	c=7 d=1 t=31172
pai zhao qing qiu 	拍照請求	c=1 d=1 t=16278
pai zhe 	拍着	c=2 d=1.99005 t=5067
pai zi 	牌子	c=2 d=1.97045 t=3892
pan 	盤	c=14 d=1.00086 t=57302
pan ding 	判定	c=1 d=1 t=33675
pan duan 	判斷	c=31 d=1.0028 t=62384
pan duan cheng 	判斷成	c=1 d=1 t=61670
pan duan le 	判斷了	c=1 d=1 t=19518
pan jin 	盤錦	c=2 d=1 t=48360
pan kou 	盤口	c=4 d=2.93378 t=21032
pan le 	判了	c=1 d=1 t=57242
pan yu qu 	番禺區	c=1 d=1 t=58356
pang 	胖	c=4 d=1 t=51917
pang bian 	旁邊	c=6 d=1 t=50475
pang bian jiu shi 	旁邊就是	c=1 d=1 t=13352
pang bian you 	旁邊有	c=1 d=1 t=15322
pang dao 	胖到	c=1 d=1 t=47344
pang ge 	胖哥	c=6 d=1 t=62360
pang le 	胖了	c=1 d=1 t=7464
pang xie 	螃蟹	c=2 d=1.3413 t=48822
pang you 	胖有	c=2 d=1 t=42101
pao 	泡	c=2 d=1 t=47947
pao 	跑	c=36 d=1 t=59818
pao bu 	跑步	c=1 d=1 t=4244
pao bu liao 	跑不了	c=2 d=1 t=53033
pao de 	跑得	c=1 d=1 t=23091
pao diu le 	跑丟了	c=1 d=1 t=12303
pao jiao 	泡椒	c=2 d=1.9802 t=37675
pao le 	跑了	c=2 d=1.95123 t=9558
pao lo 	跑咯	c=1 d=1 t=7537
pao mian 	泡麪	c=3 d=1.8825 t=48469
pao pao 	泡泡	c=0 d=0.1 t=30065
pao pao 	跑跑	c=1 d=1 t=19355
pao pao ka fei 	泡泡咖啡	c=1 d=1 t=30066
pao qi 	拋棄	c=1 d=1 t=47407
pao qi lai 	跑起來	c=1 d=0.1 t=57892
pao qi lai le 	跑起來了	c=1 d=1 t=57893
pao xia 	跑下	c=2 d=1 t=56076
pao zhe 	跑着	c=1 d=1 t=48318
pao zhe dian er 	跑這點兒	c=1 d=1 t=40817
pao zhi 	炮製	c=2 d=1.99501 t=5297
pei 	呸	c=0 d=0.1 t=1123
pei 	賠	c=6 d=1 t=27530
pei 	配	c=8 d=1 t=54228
pei ban 	陪伴	c=1 d=1 t=42019
pei bu shang 	配不上	c=2 d=1 t=55251
pei chen 	陪襯	c=1 d=1 t=9064
pei dai 	佩戴	c=4 d=1.94176 t=59111
pei de 	配的	c=1 d=1 t=26055
pei fu 	佩服	c=3 d=1 t=40634
pei gen 	培根	c=3 d=1 t=57351
pei he 	配合	c=2 d=1 t=53722
pei he ni men 	配合你們	c=1 d=1 t=47167
pei jian 	配件	c=1 d=1 t=30167
pei ni 	陪你	c=2 d=1.00001 t=4410
pei pei 	呸呸	c=0 d=0.1 t=1123
pei pei pei 	呸呸呸	c=1 d=1 t=1124
pei se 	配色	c=2 d=1.97531 t=47917
pei song 	配送	c=1 d=1 t=25069
pei tao 	配套	c=1 d=1 t=40087
pei xun 	培訓	c=4 d=1 t=54191
pei yang 	培養	c=0 d=0.1 t=6955
pei yang zhe ge 	培養這個	c=1 d=1 t=6956
pei zhi 	配置	c=80 d=1.93622 t=62120
pei zhi dao 	配置到	c=1 d=1 t=46314
pei zhi hao le 	配置好了	c=1 d=1 t=49664
pei zhi wen jian 	配置文件	c=5 d=1 t=53070
pei zhi wen jian di zhi 	配置文件地址	c=1 d=1 t=39592
pei zhi wo 	配置我	c=1 d=1 t=61112
pei zhi yao qiu 	配置要求	c=1 d=1 t=15280
pen 	盆	c=1 d=1 t=32993
peng 	捧	c=1 d=1 t=5481
peng 	碰	c=1 d=1 t=6197
peng 	鵬	c=1 d=1 t=1524
peng ren 	烹飪	c=1 d=1 t=51382
peng you 	朋友	c=12 d=1.00373 t=59014
peng you quan 	朋友全	c=1 d=1 t=58357
peng zhe 	捧着	c=1 d=1 t=49205
pi 	屁	c=1 d=1 t=17720
pi 	批	c=2 d=1 t=17578
pi 	皮	c=9 d=1 t=46962
pi bei 	疲憊	c=1 d=1 t=21937
pi fu 	皮膚	c=3 d=1.956 t=32298
pi fu you 	皮膚油	c=1 d=1 t=32260
pi ge 	皮革	c=2 d=1.99005 t=36993
pi gu 	屁股	c=1 d=0.1 t=38929
pi gu xiao 	屁股小	c=1 d=1 t=38930
pi jiu 	啤酒	c=1 d=1 t=1492
pi liang 	批量	c=1 d=1.09851 t=233
pi liang sheng cheng 	批量生成	c=1 d=1 t=231
pi pei 	匹配	c=6 d=1 t=54891
pi pi 	皮皮	c=1 d=0.1 t=57089
pi pi xia 	皮皮蝦	c=1 d=1 t=48572
pian 	偏	c=2 d=1 t=38112
pian 	片	c=3 d=1 t=22259
pian 	騙	c=2 d=1 t=58591
pian cha 	偏差	c=4 d=1 t=23341
pian duan 	片段	c=1 d=1 t=36407
pian er 	篇兒	c=0 d=0.1 t=27229
pian guang 	偏光	c=1 d=1 t=2662
pian hao 	偏好	c=1 d=1 t=18908
pian ta 	騙他	c=1 d=1 t=32202
pian wei 	片尾	c=1 d=1 t=60347
pian xiang 	偏向	c=1 d=1.00032 t=3750
pian xiang yu 	偏向於	c=2 d=1.9802 t=3755
pian yi 	便宜	c=20 d=1.19855 t=61167
pian yi bu 	便宜不	c=1 d=1 t=41959
pian yi de 	便宜的	c=1 d=1 t=47945
pian yi dian er 	便宜點兒	c=1 d=1 t=48522
pian yi tong hong 	便宜通紅	c=4 d=1.00522 t=43038
pian zi 	片子	c=3 d=2.53732 t=13989
pian zi 	騙子	c=1 d=1 t=17108
piao 	票	c=6 d=1 t=54188
piao bo 	漂泊	c=1 d=1 t=5424
piao liang 	漂亮	c=0 d=0.1 t=21886
piao liang le 	漂亮了	c=1 d=1 t=21887
piao shu 	票數	c=3 d=2.91683 t=26274
pie 	瞥	c=1 d=1 t=53875
pie xia 	撇下	c=1 d=1 t=19965
pin 	品	c=2 d=1 t=30080
pin 	拼	c=5 d=1.91393 t=62256
pin chang 	品嚐	c=1 d=1 t=38180
pin che 	拼車	c=2 d=1 t=55730
pin dao 	頻道	c=1 d=1 t=126
pin jie 	拼接	c=3 d=1.98511 t=54160
pin lv 	頻率	c=2 d=1 t=31180
pin qiong 	貧窮	c=2 d=1.96079 t=55252
pin wei 	品味	c=1 d=1 t=5303
pin zhi 	品質	c=2 d=1.956 t=5265
ping 	屏	c=0 d=0.1 t=41680
ping 	平	c=2 d=1 t=24970
ping 	憑	c=1 d=1 t=38651
ping 	評	c=1 d=1 t=24056
ping an 	平安	c=1 d=1 t=2683
ping bi 	屏蔽	c=2 d=1 t=47490
ping chang xin 	平常心	c=1 d=1 t=14516
ping fang 	平方	c=1 d=1 t=18380
ping gu 	評估	c=11 d=1.00024 t=54801
ping guo 	蘋果	c=14 d=1 t=57314
ping guo guo 	蘋果過	c=1 d=1 t=19745
ping hua 	平滑	c=1 d=1 t=5409
ping jia 	評價	c=3 d=1 t=60825
ping jing 	瓶頸	c=1 d=1 t=21994
ping jun 	平均	c=2 d=1.96079 t=21424
ping lun 	評論	c=3 d=1.97531 t=56359
ping mi 	平米	c=4 d=1.00006 t=62160
ping mu 	屏幕	c=22 d=1.00001 t=61899
ping shi 	平時	c=7 d=1 t=55490
ping tai 	平臺	c=22 d=1.09501 t=61807
ping tai bi 	平臺幣	c=1 d=1 t=18680
ping xi 	平息	c=0 d=0.1 t=42496
ping xi fu 	平息府	c=1 d=1 t=42497
ping xing 	平行	c=0 d=0.1 t=4531
ping xing jin kou che 	平行進口車	c=1 d=1 t=4532
po 	破	c=1 d=1 t=50555
po bu ji dai 	迫不及待	c=1 d=1 t=48466
po cai 	破財	c=1 d=1 t=9734
po jie 	破解	c=4 d=1 t=50941
po jie ban 	破解版	c=2 d=1 t=18838
po shang feng 	破傷風	c=1 d=1 t=45834
po yu 	迫於	c=1 d=1 t=23857
pu 	噗	c=3 d=1 t=38207
pu 	普	c=1 d=1 t=27387
pu ha ha 	普哈哈	c=19 d=1 t=60423
pu ha ha ha 	普哈哈哈	c=1 d=0.1 t=60033
pu ha ha ha ha 	普哈哈哈哈	c=6 d=1 t=55207
pu ha ha ha ha ha 	普哈哈哈哈哈	c=1 d=1 t=60034
pu ha ha ha ha ha ha 	普哈哈哈哈哈哈	c=1 d=1 t=4090
pu la ti 	普拉提	c=1 d=1 t=55212
pu tong 	普通	c=8 d=1 t=59415
pu tong ren 	普通人	c=1 d=1 t=42745
pu tong yong 	普通用	c=1 d=1 t=55884
qi 	七	c=3 d=0.1 t=51467
qi 	其	c=2 d=1 t=56308
qi 	器	c=9 d=1 t=56307
qi 	岐	c=1 d=1 t=18537
qi 	旗	c=2 d=1 t=42436
qi 	期	c=2 d=1 t=58443
qi 	氣	c=1 d=1 t=6500
qi 	起	c=6 d=0.159496 t=48650
qi 	騎	c=0 d=0.1 t=55213
qi cai hong 	七彩虹	c=2 d=1 t=57355
qi can 	悽慘	c=1 d=1 t=17170
qi cao 	起草	c=1 d=1 t=33780
qi che 	騎車	c=6 d=1 t=35642
qi ci 	其次	c=1 d=0.1 t=49122
qi dai 	期待	c=6 d=1.43823 t=26389
